candidate_index,max_rules,max_trees,min_impurity_decrease,max_features,max_depth,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
3,24,4.0,0.0001,log2,,0.8202808273471774,0.014726191853783682,0.569136357737047,0.06614025442242803,0.8934212962962963,0.01575787058119759,0.5785185185185184,0.08876287363884466
27,32,,0.001,log2,5.0,0.8102997481519962,0.019986253818087073,0.550375381042705,0.06917045416286785,0.9291064814814816,0.006987990015602622,0.6174074074074074,0.1426550127927411
21,32,8.0,0.0005,sqrt,6.0,0.8373015861024019,0.02005455842904475,0.5432871156362549,0.05273502935079017,0.9326064814814815,0.0074125647555447465,0.6162222222222222,0.07633274929242673
13,24,1.0,0.0005,log2,8.0,0.6778182175349035,0.07452151678110945,0.5370736594342208,0.05683356006730462,0.7879722222222222,0.03249605798083138,0.6072592592592593,0.043763048220785104
25,12,,0.0,log2,5.0,0.611194956353598,0.04632290627333153,0.5337861887607211,0.027067074112275668,0.7956944444444445,0.03442299461550435,0.6112592592592594,0.055170318653753034
34,16,2.0,0.0001,,4.0,0.7208727672805372,0.03550534778795706,0.527423119027874,0.05101401023037359,0.8279212962962964,0.03294259930710334,0.5431111111111111,0.06421354975832717
4,32,3.0,0.0005,sqrt,,0.8682895449857865,0.012939339240414396,0.5237292173125849,0.046073296876940575,0.9133518518518517,0.019381923295103715,0.539037037037037,0.05876021348339825
12,8,6.0,0.01,sqrt,3.0,0.6042460508046209,0.046040233508079315,0.5215954029999438,0.046816499345621605,0.7636342592592592,0.01186362804705869,0.5785925925925927,0.0852384374613383
10,12,8.0,0.0,sqrt,8.0,0.6854995830844932,0.05771598783845937,0.5187988464384569,0.06476684768659041,0.804486111111111,0.021049630261749934,0.5488148148148149,0.047955969746148956
35,8,,0.0005,sqrt,2.0,0.5865914508558427,0.05233092739180601,0.5156685263333572,0.03580697656886397,0.7526111111111112,0.03321702122363167,0.5988888888888889,0.04769990783149436
36,48,3.0,0.005,,10.0,0.9511471306133419,0.007803950644947965,0.5153664199361675,0.07039468062411199,0.9898842592592592,0.0019595423550989254,0.5251851851851852,0.08371484684923217
26,32,3.0,0.0001,sqrt,6.0,0.8015327467636215,0.03852690642703243,0.5152962608929494,0.05254661788983009,0.9125231481481482,0.022392686279989277,0.5831111111111111,0.028077494172599252
17,32,,0.0001,,2.0,0.8417585951427776,0.020871263766257538,0.5133271414396086,0.07410915460074086,0.9566712962962963,0.0077570187032929595,0.5640740740740741,0.0894605077210104
24,12,3.0,0.005,,10.0,0.7421932648522798,0.019925284536247107,0.5107540148176278,0.0586140281747967,0.8178333333333334,0.03212303339803629,0.5150370370370371,0.053792570152080735
30,24,3.0,0.0005,,10.0,0.8504756181532013,0.013470817854443469,0.5102241364200222,0.08979006939664019,0.9259444444444445,0.016705050963980596,0.5507407407407408,0.07566150886139159
7,16,,0.005,log2,4.0,0.7098518879624074,0.024502214117982833,0.5097272171277547,0.07536491353752096,0.8414027777777777,0.01632037756722868,0.5253333333333334,0.06890744473308634
32,16,2.0,0.01,sqrt,3.0,0.588467379483743,0.047442035187750496,0.5071149596594694,0.033765271061462834,0.7578194444444445,0.038446272502566055,0.5431851851851851,0.059451816780637726
5,24,2.0,0.001,,3.0,0.7001193233279243,0.037223554358315016,0.5059971606159352,0.03748696809328247,0.7866944444444445,0.03176574547738308,0.5268888888888889,0.08853838301826904
31,32,2.0,0.005,,8.0,0.884777931188699,0.024989805525706038,0.5055010031914519,0.09946805178050622,0.9535787037037038,0.005235097897842997,0.5307407407407407,0.06175441426939315
18,8,,0.01,log2,8.0,0.6209532968043675,0.042670954718480696,0.5044613359773653,0.05395520723944831,0.7266157407407408,0.04454104663555791,0.5613333333333334,0.05209498552784879
29,6,,0.01,,4.0,0.6481607359561783,0.04114599198201596,0.503348998439478,0.04362571649231955,0.7478425925925928,0.03321555323459757,0.5275555555555556,0.07131360059364292
8,12,8.0,0.0,log2,5.0,0.6720334427632844,0.005719024319795152,0.502324520807997,0.06383832505119268,0.8033425925925928,0.03036630011681758,0.5592592592592593,0.1174322908553185
38,48,6.0,0.0005,log2,2.0,0.6736560232185672,0.03916485066126556,0.4986449708365918,0.04291035266975821,0.8438472222222222,0.009517187632133783,0.5934814814814814,0.06720710982050367
37,6,6.0,0.0005,sqrt,6.0,0.5872264673046412,0.06757000276791851,0.4970861697170147,0.057316846723043297,0.7190648148148149,0.030610859743316045,0.4967407407407408,0.0794602505212158
39,16,6.0,0.0001,sqrt,6.0,0.724400506168065,0.03182523037328024,0.4960634005781685,0.08921910751282641,0.8389861111111111,0.02485602144604403,0.5222962962962963,0.08011767751037885
19,32,1.0,0.0005,,4.0,0.6229763233000613,0.056319102160551235,0.49387957640248514,0.014269158958426764,0.7392222222222223,0.03409415798003561,0.5358518518518518,0.05882684828852419
9,48,3.0,0.005,,2.0,0.6210347410180264,0.041282729604145044,0.49272026634677235,0.043107319857721316,0.7772407407407408,0.017603093844389232,0.5514814814814815,0.07494158676337052
33,32,1.0,0.01,sqrt,6.0,0.6022667064076177,0.05546162135742422,0.49129554914322926,0.0528270677346493,0.765013888888889,0.027163258925606344,0.5833333333333334,0.030400166052539052
15,8,3.0,0.0005,sqrt,6.0,0.6222896695294347,0.036828936583149424,0.4871706116828068,0.05433008621181854,0.7514027777777776,0.028774377599548914,0.5172592592592592,0.10598589341131578
40,6,3.0,0.0,log2,6.0,0.5501161806447932,0.04186051533295543,0.48585546153693465,0.044801168157680094,0.731824074074074,0.02266638676902953,0.541037037037037,0.09552236001064224
11,16,6.0,0.0005,sqrt,6.0,0.7188277211590721,0.044161902219059024,0.48395315166481667,0.042862009899049716,0.8360046296296296,0.0257659107888533,0.5234814814814814,0.027623373335966078
20,32,2.0,0.005,log2,5.0,0.6761474537732213,0.03864444730740704,0.48134220822309437,0.06033836584244115,0.8124490740740742,0.03397854652276528,0.5151111111111111,0.045458433054852115
2,8,,0.0,sqrt,2.0,0.6053681914348207,0.037502581852925244,0.4789084664791874,0.04164759258547513,0.7626666666666667,0.017569376738268073,0.5877777777777776,0.07384594500691506
6,16,4.0,0.0001,,,0.7831227603753692,0.02038243102591062,0.47776360507185833,0.058305135650030475,0.8562268518518519,0.032995075130286135,0.49977777777777777,0.059140436427629464
16,4,4.0,0.005,sqrt,10.0,0.5449748605671084,0.03484468243758135,0.46683745645571995,0.026992601173580405,0.6486203703703703,0.018740335872511428,0.5268888888888889,0.05879941957292165
23,6,2.0,0.005,sqrt,4.0,0.5490866868224048,0.057023782008053386,0.4645939958625583,0.0339199697504587,0.7171990740740741,0.03642799884421648,0.5518518518518519,0.0906755623813204
28,6,,0.0001,log2,5.0,0.6000738526218972,0.05617668030352825,0.46456641380336167,0.03728746727144987,0.697462962962963,0.022982101679338434,0.4941481481481481,0.07302757056824591
22,16,1.0,0.0,sqrt,2.0,0.4829623157781686,0.024637845700946466,0.46300944035883795,0.024758001643168184,0.6194722222222223,0.017105804251617316,0.524962962962963,0.026010022337605628
14,4,4.0,0.001,,6.0,0.5691106125007706,0.027446408451956953,0.46030909192678215,0.02704948093433729,0.6647453703703704,0.018871281281398082,0.5146666666666666,0.048419520148519545
1,4,,0.0005,log2,2.0,0.5127818102066012,0.05491424163142686,0.4468914170751403,0.016966977651009796,0.6816712962962963,0.024795495865707916,0.5438518518518518,0.024400184397423242
