candidate_index,max_rules,max_trees,min_impurity_decrease,max_features,max_depth,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
4,32,3.0,0.0005,sqrt,,0.7406932674722161,0.024904029047834026,0.5278349021880402,0.054665764877301896,0.845638888888889,0.011704941624639342,0.6180000000000001,0.04966532712862029
17,32,,0.0001,,2.0,0.7464843332425667,0.01903442604154379,0.5192616645132254,0.04890376812827575,0.8711157407407407,0.013303910759442076,0.6314074074074074,0.043971807903026135
20,32,2.0,0.005,log2,5.0,0.5381025948046199,0.019330154270586677,0.5126254434764501,0.06483779309438018,0.6363194444444444,0.04392076218009096,0.5765925925925927,0.04158809051852084
26,32,3.0,0.0001,sqrt,6.0,0.643667145534915,0.007934734913100951,0.5112121621057207,0.031079827840325792,0.7460416666666666,0.030832867586294384,0.5916296296296296,0.05277776478232461
36,48,3.0,0.005,,10.0,0.7616163546075687,0.035850539305017456,0.5100051131741082,0.0363918890666101,0.8654212962962962,0.018251738083610112,0.6021481481481482,0.061336464403886785
21,32,8.0,0.0005,sqrt,6.0,0.7196512331491165,0.016465831299657094,0.5087305965366331,0.07556868727958543,0.841837962962963,0.03203247933754562,0.6062962962962963,0.07896205961542907
3,24,4.0,0.0001,log2,,0.6670275069059548,0.02929662622309073,0.5040086142720498,0.03982391902381821,0.7764351851851853,0.01411917116947841,0.6084444444444445,0.05040597869910417
31,32,2.0,0.005,,8.0,0.6700490142750253,0.030810426976097146,0.5027413687175494,0.04574657511269802,0.7733564814814815,0.023417127062240358,0.5887407407407407,0.03873627904341023
30,24,3.0,0.0005,,10.0,0.7304004329372612,0.023622586413338097,0.5014833900445174,0.04540626563142512,0.8248842592592593,0.013417342403042936,0.5961481481481481,0.03733259846425481
6,16,4.0,0.0001,,,0.686440994454159,0.016200665109058612,0.5005160782163907,0.05082775815114801,0.8023796296296297,0.019954044209520492,0.5932592592592594,0.05833416813041703
27,32,,0.001,log2,5.0,0.6840255430448735,0.05282883436020323,0.4992385086869803,0.039835457752032594,0.819287037037037,0.025111434602690726,0.6051851851851853,0.053541261347363325
35,8,,0.0005,sqrt,2.0,0.5364080824612811,0.019449034678282465,0.4978802796781487,0.030928688453496077,0.675287037037037,0.01986079599162947,0.5772592592592592,0.05121117419216158
15,8,3.0,0.0005,sqrt,6.0,0.5647102782782293,0.0046614440132321045,0.4953563240564634,0.04847436061869596,0.6803009259259258,0.03382013999081953,0.5887407407407407,0.0567412242509135
10,12,8.0,0.0,sqrt,8.0,0.596965650347177,0.019592511774436702,0.4899863573628675,0.04421927049716425,0.7327824074074074,0.01583597552136607,0.5942222222222221,0.07354388031618668
5,24,2.0,0.001,,3.0,0.5565587380599859,0.024640352919431584,0.4887193172003177,0.031452972651038726,0.6558564814814816,0.021820353553920865,0.5691111111111111,0.035907670046601205
29,6,,0.01,,4.0,0.5737818599506797,0.027320641646100274,0.48683347333391963,0.03227848190987897,0.6662824074074074,0.022104217937246366,0.5616296296296296,0.02922745575817403
34,16,2.0,0.0001,,4.0,0.5957507167556036,0.017018299042669664,0.4856855048365536,0.032040971699549954,0.6771666666666666,0.024790084934153123,0.5662222222222223,0.028105620895577523
38,48,6.0,0.0005,log2,2.0,0.5750683098393617,0.04903208686177314,0.4848224520414573,0.03910424317009654,0.6922777777777778,0.031506079034338316,0.6035555555555555,0.044217072719598495
19,32,1.0,0.0005,,4.0,0.5112054331120799,0.022571326870817743,0.4846975710164509,0.023336009302356787,0.6131018518518518,0.017031041366500008,0.5694074074074074,0.022924220603122564
24,12,3.0,0.005,,10.0,0.6289096108067553,0.02392653581391405,0.4846907726139832,0.03271628339039346,0.7508101851851852,0.007432423037509698,0.5786666666666667,0.04679500284014659
9,48,3.0,0.005,,2.0,0.5918639814719382,0.019311823333646172,0.4842716298608399,0.030216856828902613,0.6730370370370371,0.02230168278111956,0.570888888888889,0.03033475780131103
14,4,4.0,0.001,,6.0,0.5309158508180272,0.02440122775024728,0.48168047399800973,0.023376859001006924,0.6307685185185185,0.015214905705397597,0.5671111111111111,0.02887882065768746
7,16,,0.005,log2,4.0,0.5861174356617717,0.049193784874543005,0.48041708134744693,0.040612347672057916,0.7141666666666666,0.016952266207237346,0.5828148148148149,0.07605052107533458
11,16,6.0,0.0005,sqrt,6.0,0.6418736872681221,0.041628230137232124,0.4794592947920237,0.03907425829930692,0.7520231481481481,0.031703700999480625,0.5768888888888888,0.060229374091296604
37,6,6.0,0.0005,sqrt,6.0,0.5438737052120486,0.029724164116964012,0.4792990778444789,0.0402370749978526,0.6299907407407408,0.026969842141113812,0.5553333333333332,0.03844266034538617
8,12,8.0,0.0,log2,5.0,0.5532859633797313,0.020918727385652362,0.47835344286612774,0.03510064109887483,0.6919629629629631,0.03591977264505482,0.5891111111111111,0.07075939253818617
12,8,6.0,0.01,sqrt,3.0,0.565494030990074,0.030005974469799166,0.4759980470208238,0.02023231016548502,0.6627962962962963,0.030999950910399657,0.5334814814814816,0.051205280934786684
39,16,6.0,0.0001,sqrt,6.0,0.6211375446444274,0.020611021866230102,0.4740954324863349,0.022237364973379678,0.7568518518518517,0.010407042879473468,0.5537037037037037,0.03187509918217983
33,32,1.0,0.01,sqrt,6.0,0.5224976817162139,0.027122499679983484,0.4738869467394545,0.02362017347016549,0.6031296296296296,0.042999172560386725,0.5179259259259259,0.05741414536324214
40,6,3.0,0.0,log2,6.0,0.5191878461039836,0.022135612118848152,0.4706717972227916,0.0321237505311312,0.6014259259259259,0.029326968363405762,0.5486666666666666,0.026282834321521818
28,6,,0.0001,log2,5.0,0.5071904603006481,0.025693171678470027,0.4652244860927496,0.039270219587048856,0.6026898148148149,0.015189386557454155,0.5465925925925926,0.026906738285376593
18,8,,0.01,log2,8.0,0.5335535858966376,0.008703399431358396,0.4648785688799131,0.025703446026804792,0.6545972222222222,0.032298190964429575,0.5754814814814815,0.040095496430636736
2,8,,0.0,sqrt,2.0,0.5562487612206375,0.020302337121710458,0.46421560908521675,0.026208556111609445,0.6553611111111112,0.030363215479464682,0.583925925925926,0.09156574317046412
16,4,4.0,0.005,sqrt,10.0,0.5083665129932741,0.03222373403954612,0.46390955650285653,0.02170612230113861,0.5980787037037038,0.0290065157821295,0.5754814814814815,0.057449399217986113
