candidate_index,max_rules,max_trees,min_impurity_decrease,max_features,max_depth,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
27,32,,0.001,log2,5.0,0.7401030855412091,0.01587794934428722,0.6091246077588963,0.032044731379103915,0.8520843283749964,0.007040953966408795,0.7245707422904075,0.026994204091366034
19,32,1.0,0.0005,,4.0,0.6552548667188252,0.043739838614133775,0.6079634219715644,0.020868380195604677,0.742792143143773,0.02399747548995749,0.6721505888733923,0.02684770670037125
14,4,4.0,0.001,,6.0,0.6737024312184607,0.023310734214192108,0.6073363510982343,0.027551234642478183,0.7521922034691186,0.028840639207210837,0.7187296218812955,0.04062373339576592
23,6,2.0,0.005,sqrt,4.0,0.6286133513587281,0.020023811018462526,0.6008840770704524,0.03291615235627262,0.7294755921813127,0.035824857421857516,0.6975338989617232,0.026859041844119358
8,12,8.0,0.0,log2,5.0,0.6651088021907146,0.028210750112332022,0.5987882321989816,0.022629597011211967,0.8050882409356573,0.009484898488194907,0.7213098558809856,0.035277007539826426
2,8,,0.0,sqrt,2.0,0.6540556004391073,0.03277769461373664,0.5946139010918543,0.025296643994247137,0.7673861661452902,0.019760743289698485,0.7084115915078257,0.05990410825172399
35,8,,0.0005,sqrt,2.0,0.6307133108734473,0.02000920439486039,0.5945202666110003,0.04102833976618033,0.7582854274137818,0.024540209715454214,0.7240741515574152,0.031169517653469803
10,12,8.0,0.0,sqrt,8.0,0.682478590940067,0.036030125034264095,0.5921305591218843,0.039336810735435976,0.7974020553672505,0.019833965391689835,0.7060220052688672,0.040322041759932065
40,6,3.0,0.0,log2,6.0,0.6053770839782713,0.04508768990893095,0.5900154361525106,0.058702502594852185,0.7427344240755697,0.046453868053742665,0.6829103130326979,0.04813287657499735
12,8,6.0,0.01,sqrt,3.0,0.6488441935084074,0.03450835770434073,0.5875362051065528,0.03609892944926263,0.7787484443970356,0.0309468748696509,0.7164438633193864,0.031025854707256603
28,6,,0.0001,log2,5.0,0.6228562547622264,0.026859267676588618,0.5874899771014034,0.038037978690420644,0.7128224406657654,0.03356012662417481,0.6835651247481792,0.024940209020909637
37,6,6.0,0.0005,sqrt,6.0,0.6480623993092783,0.025288857560485465,0.5839724103649961,0.029523666221695676,0.736711819970205,0.035212502185537224,0.6891505113900512,0.026872883148894654
16,4,4.0,0.005,sqrt,10.0,0.595274383993519,0.038143326574099634,0.5821041823367559,0.05788978868036353,0.7077767104738975,0.020501592382705484,0.6828947388811406,0.029369634449650968
20,32,2.0,0.005,log2,5.0,0.6398407304835946,0.017886244449211754,0.5816082260911533,0.051307501604570906,0.7260359209133267,0.04921973736695027,0.6660225863939253,0.04801891015901678
38,48,6.0,0.0005,log2,2.0,0.648273788314588,0.03879932737736551,0.5768070652261739,0.024049749050832382,0.787759549557852,0.030425793104056083,0.7132173020300636,0.022815793181406932
32,16,2.0,0.01,sqrt,3.0,0.6266736739275853,0.047431645269437564,0.5764881473219436,0.04263227085992224,0.7227645625602135,0.05029536213859394,0.6920843406167674,0.040873481027097106
18,8,,0.01,log2,8.0,0.5804696575449592,0.019394814765607886,0.5507212449855378,0.042184354394995655,0.7506794341608354,0.03964673451829586,0.6786648845498219,0.05533130970735887
1,4,,0.0005,log2,2.0,0.5448861521853334,0.04991030382072539,0.5273254972522674,0.042488062263738656,0.629847560584764,0.0478206697068571,0.6149788470478846,0.05424224940053917
13,24,1.0,0.0005,log2,8.0,0.5872514604165827,0.04817952184955497,0.5271727238471334,0.053314608300413416,0.7020849826655337,0.036303069780957105,0.6284837672400434,0.03212522890633683
22,16,1.0,0.0,sqrt,2.0,0.4913284984785335,0.018245138551579387,0.5060997711105805,0.031019106465822812,0.6440332313075483,0.03386632899448447,0.6109476987447698,0.03760606469433811
