candidate_index,max_rules,max_trees,min_impurity_decrease,max_features,max_depth,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
1,4,,0.0005,log2,2,0.6138220784117318,0.09199231566528754,0.6090456121298287,0.10263044872195293,0.6190222425955205,0.06610950299143548,0.6191314068123607,0.07273827817674844
