candidate_index,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,criterion,class_weight,bootstrap,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
35,150,50,2,,,entropy,,False,0.7409042649905244,0.021101157292860228,0.6436733281819143,0.03303454843025316,0.9626848018884466,0.008310624355381982,0.6805837445827801,0.07019278135685343
3,400,20,1,log2,,gini,balanced,False,0.8974920102557661,0.01232953169532485,0.6192774400238064,0.051658277044249426,0.9982287921751578,0.0005192451417840065,0.7818159063770802,0.01514195706627137
13,500,5,1,sqrt,40.0,gini,balanced,False,0.9380705937138643,0.010909442807434087,0.6146837972005166,0.02022151438896682,0.9978952352908712,0.000562862797373016,0.7763696694138964,0.036382153335312195
22,700,100,2,sqrt,20.0,entropy,balanced,True,0.8253831565082766,0.011165891359368652,0.612295827886572,0.05677504724625934,0.9698278158163696,0.0026357987918705704,0.7591948696109622,0.037755013247626805
15,200,10,2,log2,40.0,gini,balanced,True,0.8283134558941271,0.019274155066798995,0.6099610723704929,0.02352669354645666,0.9675917613789181,0.005104702958719086,0.7342081673722622,0.04062945390900572
37,700,50,1,log2,10.0,entropy,balanced,True,0.8400376687532514,0.011114444708086245,0.6085939945428297,0.021687683443202196,0.970122084319228,0.004113640851997288,0.7362170269796338,0.027013364527961888
34,400,50,1,,40.0,gini,,True,0.7448098966398421,0.028022354728560486,0.6072205662289113,0.0645128366363475,0.9725741392764355,0.002294917463217325,0.7369397404744608,0.0689709318321595
28,200,100,1,log2,4.0,entropy,balanced,True,0.7716831458542869,0.0205870265216173,0.6062521292556735,0.033140151348655014,0.9511741102148115,0.003973485472573362,0.726700693905158,0.04351209735446002
6,500,50,2,sqrt,,gini,balanced_subsample,True,0.8475598537894884,0.011025679875710627,0.6016697160925407,0.04305913865921866,0.9747696108327203,0.0030874875237318525,0.7605375468657363,0.03539325699082929
11,200,5,3,log2,40.0,entropy,balanced,True,0.7503349433163679,0.04172078874025148,0.5914664212389538,0.04242831478864589,0.9482462071437103,0.009051306280061735,0.7163126581327187,0.0516059236742396
19,700,50,1,log2,30.0,gini,balanced,True,0.8952888173829978,0.009993224844933103,0.5810640883073013,0.05501283720969826,0.9873210188194973,0.0015131261418115023,0.7504998246449059,0.02742931224652351
7,200,100,4,sqrt,30.0,entropy,balanced_subsample,True,0.7429072258321754,0.023601257479328265,0.576781467004438,0.034051631174889824,0.9527954257283394,0.0053993294851400805,0.7352068772597844,0.051329092623363486
29,150,2,1,log2,4.0,entropy,balanced_subsample,True,0.8316745586343446,0.02612881606057791,0.5736591325978445,0.06514132874849989,0.966402205190434,0.004908353697524056,0.6783221440082834,0.042510127782511134
10,100,5,3,log2,30.0,gini,balanced_subsample,False,0.7169472918279374,0.009918475493291322,0.5720169065365812,0.02334939392247339,0.9613888644380033,0.0025705555168950294,0.7329399742812529,0.041957134212933477
