candidate_index,max_rules,max_trees,min_impurity_decrease,max_features,max_depth,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
6,16,4.0,0.0001,,,0.8438952239624241,0.006169935878569838,0.8130716903452017,0.021008829665471327,0.8556097035438179,0.00758493642579949,0.8206578031892697,0.03271754995180325
30,24,3.0,0.0005,,10.0,0.8565321833784261,0.007652322914146362,0.8103856645851236,0.019511865643592634,0.8752872189529279,0.005680886692408154,0.8181609341162401,0.0345639577059318
4,32,3.0,0.0005,sqrt,,0.8462455731827039,0.008691447069260099,0.8102445294324028,0.032377193043044615,0.8764274605898945,0.013751914467726967,0.8286657120351784,0.03354035970430537
17,32,,0.0001,,2.0,0.8570535727880106,0.006341199545917762,0.8061372729529381,0.0291088410113872,0.8961700570773953,0.00660898946499064,0.8238334304095607,0.023463469508410627
24,12,3.0,0.005,,10.0,0.8348384725316743,0.00784936004275237,0.805954158560372,0.03173468572096404,0.841318654879273,0.005681868284639564,0.8104686493344303,0.03435918246397072
36,48,3.0,0.005,,10.0,0.8826338215922194,0.00396666343155473,0.8004636103964187,0.021761817473073753,0.892757502500037,0.005005257407602595,0.7890745331644071,0.030425493791449657
21,32,8.0,0.0005,sqrt,6.0,0.8357212919861776,0.011172402054800704,0.798929864446867,0.024372466872020097,0.893357797098733,0.009613968874118337,0.8350445690660917,0.030903901633286886
11,16,6.0,0.0005,sqrt,6.0,0.8101498115089665,0.018220262658153713,0.795384698119895,0.020886858168017747,0.8428530400722567,0.01160448790077585,0.8298329759295656,0.025729823417170325
31,32,2.0,0.005,,8.0,0.8531339052409871,0.007013238310225252,0.7932475936917863,0.029346106679083477,0.856245442157344,0.009799713598327193,0.7899007767264263,0.0269654641500937
9,48,3.0,0.005,,2.0,0.8091504566222953,0.0035534855959146886,0.7921168501783866,0.01602270034946046,0.791813248584139,0.020884659195104727,0.7777501802080715,0.03331118824181187
39,16,6.0,0.0001,sqrt,6.0,0.8027851936727346,0.009510167031066174,0.7781061190382399,0.030865320607677122,0.8446104222554099,0.017788535617554842,0.7980497954402742,0.04241233848617795
26,32,3.0,0.0001,sqrt,6.0,0.81821032562557,0.01902095999845138,0.7739933028441361,0.0026679314244931573,0.8413612196875576,0.01436545580706575,0.7889870338616263,0.039072652645076235
3,24,4.0,0.0001,log2,,0.7975951340570602,0.012064770500727122,0.771333787718808,0.021801119759414095,0.8509569012209232,0.018883270358092473,0.8183477480355912,0.03348207120277651
27,32,,0.001,log2,5.0,0.8124770569140896,0.015743418402174476,0.765040097755396,0.05496258995985821,0.8631189234778068,0.010392018495345759,0.8214530732156875,0.032890450813223115
29,6,,0.01,,4.0,0.7771247728084646,0.007531131656419927,0.7645479966734208,0.024493708898598695,0.7960871239094638,0.0077602433981205105,0.7879534144886706,0.02452882260683701
5,24,2.0,0.001,,3.0,0.7746946686008203,0.006531466385542404,0.7613784854110218,0.022558593889631322,0.7819172806723309,0.005785133207362251,0.7667472545113239,0.0107982251295636
18,8,,0.01,log2,8.0,0.7354321049953987,0.03299052148302609,0.7590690352013171,0.025430830627034,0.733892180357482,0.03385420909918977,0.732391087566644,0.037983048023839706
15,8,3.0,0.0005,sqrt,6.0,0.7669491606375516,0.01915594089439127,0.7583554178773791,0.0396942359328857,0.7717565385612882,0.025516277837218767,0.7455666938946537,0.038539404826090626
34,16,2.0,0.0001,,4.0,0.782138634615927,0.008756897038279157,0.7581442164665742,0.026648695027049384,0.8019976813088995,0.007493552321857826,0.7790653303574951,0.030562995764233648
14,4,4.0,0.001,,6.0,0.7658498842056217,0.00843208831006667,0.7515284708009252,0.04122746598938561,0.7687917462862547,0.01603048800754213,0.7598913207828056,0.019588449309549644
10,12,8.0,0.0,sqrt,8.0,0.7718694655469314,0.04103121704947526,0.7481610599877461,0.047099531432433596,0.7959321026225041,0.029178099458645527,0.7720794719053234,0.048763767847866325
12,8,6.0,0.01,sqrt,3.0,0.7379887668777252,0.01650597202905494,0.7409103708187875,0.029261874712437647,0.7440857571725419,0.011728260504575982,0.7351042733752073,0.019139537358870355
7,16,,0.005,log2,4.0,0.7572383815094718,0.020926190198317148,0.7404813031932866,0.034039359604730146,0.7933694220254062,0.024282133992830357,0.7792393125292857,0.03863411610766826
25,12,,0.0,log2,5.0,0.7391402522839986,0.032021401905679446,0.7400305116601973,0.03699866512923629,0.7655749138903098,0.04648244963015103,0.7597171316316718,0.055674664422625086
2,8,,0.0,sqrt,2.0,0.7490293571323401,0.017235103867930878,0.7389057297058204,0.01971065820643175,0.7618100954061717,0.009434231457178218,0.7433326181371044,0.037402078645980344
19,32,1.0,0.0005,,4.0,0.7544564246945642,0.013487197524818074,0.7304780254916459,0.046261875361896534,0.7584046268681537,0.005916454489910662,0.7443551704314558,0.028723616659922468
23,6,2.0,0.005,sqrt,4.0,0.7237853769318472,0.05378218854131131,0.7159799519055241,0.05351881322337591,0.7152377090684464,0.05002450463111389,0.7166198572678222,0.0516419884068422
35,8,,0.0005,sqrt,2.0,0.7195655618971589,0.049783212489426285,0.7077676592877136,0.05037409749729276,0.7295546583932976,0.03366569093101137,0.6981971963141741,0.03807939854986923
38,48,6.0,0.0005,log2,2.0,0.720900845863839,0.035292864457588724,0.6998517115526329,0.02356438098881425,0.748159891165417,0.03420297922170336,0.729253094146838,0.03425746807571399
16,4,4.0,0.005,sqrt,10.0,0.6992576288175585,0.06956547391399477,0.6932259044270074,0.09918233286165605,0.6848727536667187,0.056515167354569414,0.6851626687586156,0.0782015293208977
8,12,8.0,0.0,log2,5.0,0.7242060885562085,0.040496094830444335,0.6793464827584237,0.06720665402113486,0.7435208239418358,0.028469190348678022,0.7089312869392537,0.04056805102933764
37,6,6.0,0.0005,sqrt,6.0,0.7016512505081482,0.049817155978541104,0.6771072216577194,0.05031146441392362,0.7038345890864551,0.050234617588842484,0.6921116887745871,0.05431686585091651
