task,feature_set_name,selection_metric,mean_valid_macro_f1,std_valid_macro_f1,mean_valid_roc_auc,std_valid_roc_auc,mean_train_macro_f1,mean_train_roc_auc,num_surviving_features,best_params_json
BBB_Martins,fg_top_level,macro_f1,0.8253896501781574,0.007400550999277122,0.8704077815188926,0.0019597158030241232,0.9398450729541761,0.9908035176551939,200,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_n10/BBB_Martins/fg_top_level/best_params.json
AMES,fg_top_level,macro_f1,0.7718902532332071,0.0023275514820975617,0.8331387716830754,0.0004094151154548807,0.9165049927723092,0.9719528399236637,260,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_n10/AMES/fg_top_level/best_params.json
ClinTox,fg_top_level,macro_f1,0.6767441860465117,0.0,0.6641076115485565,0.014972137214647416,0.8852419792699656,0.9971984377347154,212,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_n10/ClinTox/fg_top_level/best_params.json
PAMPA_NCATS,fg_top_level,macro_f1,0.5432439900525007,0.0,0.768936170212766,0.0005307315442232134,0.7657221151857536,0.9537117417918755,170,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_n10/PAMPA_NCATS/fg_top_level/best_params.json
