candidate_index,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,criterion,class_weight,bootstrap,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
10,100,5,3,log2,30.0,gini,balanced_subsample,False,0.7891916275514534,0.0035788485264969853,0.805151220915597,0.013798354392294467,0.9085687839870416,0.002595043783161682,0.8802911534154534,0.011433145816887062
3,400,20,1,log2,,gini,balanced,False,0.8995292678393263,0.002621552187674762,0.8043354153799541,0.011419628080398656,0.982438967950943,0.0002951067650941109,0.8397536394176932,0.002971220416891755
7,200,100,4,sqrt,30.0,entropy,balanced_subsample,True,0.7674216741511616,0.0027619929802389304,0.7776255458699957,0.013121793482810685,0.8700358671757492,0.0019411562406853385,0.8659574468085106,0.006770981616049713
2,700,5,10,log2,4.0,gini,balanced,False,0.697689921607451,0.004924358333757469,0.7660226912912874,0.026709713677658904,0.8282124262408885,0.0018480767205319405,0.838969764837626,0.006230874689022867
6,500,50,2,sqrt,,gini,balanced_subsample,True,0.8068262011738667,0.006102636849650102,0.7560429667710823,0.008977848874324134,0.9088048131435844,0.0018059372340734564,0.874468085106383,0.0041659742973657946
4,100,2,1,log2,40.0,entropy,balanced,False,0.9760784875294422,5.429173699498192e-05,0.7517813104623292,0.017960643899467627,0.9985907670947588,5.194942571013618e-05,0.8547592385218366,0.007867488497312516
5,700,20,1,,20.0,gini,balanced,False,0.8476594064247813,0.001410025617346268,0.6507936507936508,0.0,0.9367904662732845,0.00022606363053235192,0.7713325867861142,0.0008379971750893373
8,150,10,3,log2,,gini,,False,0.5482060678423114,0.021096647690828245,0.4794465894465894,0.019607464607464608,0.904722897142196,0.0019170211823983224,0.8720044792833146,0.007867488497312551
9,100,100,4,log2,40.0,entropy,,False,0.4239557095208089,0.009363233810078374,0.415929203539823,0.0,0.8771931042462109,0.003144939771130587,0.87491601343785,0.005639273600006394
1,200,2,10,log2,10.0,gini,,True,0.4192740926157697,0.0,0.415929203539823,0.0,0.8002314011338655,0.0023884139521470984,0.8313549832026876,0.008062709966405374
