task,feature_set_name,selection_metric,selection_mode,mean_valid_macro_f1,std_valid_macro_f1,mean_valid_roc_auc,std_valid_roc_auc,mean_train_macro_f1,mean_train_roc_auc,final_valid_macro_f1,final_valid_roc_auc,num_surviving_features,best_params_json
BBB_Martins,fg_top_level+rdkit_descriptors_and_pka,macro_f1,train_cv_5fold,0.8544991779792914,0.0229075546087245,0.9284728403260285,0.009076162891139935,0.9627397551516612,0.995350202691317,0.7138461538461538,0.866442199775533,769,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_plus_rdkit_pka_traincv5_n40_seed0/BBB_Martins/fg_top_level+rdkit_descriptors_and_pka/best_params.json
AMES,fg_top_level+rdkit_descriptors_and_pka,macro_f1,train_cv_5fold,0.8315273733795724,0.006866060085619728,0.9050750018100764,0.007166356687079806,0.9993584825889753,0.9999976687956543,0.8163712306438468,0.856438506016565,757,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_plus_rdkit_pka_traincv5_n40_seed0/AMES/fg_top_level+rdkit_descriptors_and_pka/best_params.json
PAMPA_NCATS,fg_top_level+rdkit_descriptors_and_pka,macro_f1,train_cv_5fold,0.7162094319310013,0.028547970214550692,0.8006028203936154,0.03292425554557714,0.9717731348931146,0.9997113357226427,0.5203840546926055,0.7528368794326241,769,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_plus_rdkit_pka_traincv5_n40_seed0/PAMPA_NCATS/fg_top_level+rdkit_descriptors_and_pka/best_params.json
