candidate_index,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,criterion,class_weight,bootstrap,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
13,500,5,1,sqrt,40.0,gini,balanced,False,0.9260023001452851,0.0022653215250431897,0.6960763685000326,0.013830168982840707,0.9968904912122578,0.00011051478871540625,0.5877296587926508,0.005288567369976347
3,400,20,1,log2,,gini,balanced,False,0.8950730611510075,0.003718835832774142,0.6503766014659528,0.02152904265734897,0.9975664713835061,1.9149089355555154e-05,0.6622703412073492,0.008478543467303479
14,400,20,2,,30.0,gini,balanced,True,0.8720409161505474,0.0031550641907336094,0.5970632907015023,0.021555563628375483,0.9885740573832056,0.0003322030571758346,0.5778871391076116,0.0054568564006014855
22,700,100,2,sqrt,20.0,entropy,balanced,True,0.8096346000819358,0.006135049818159356,0.5960742186892591,0.00983659032747863,0.9642556707225477,0.0012771606691079143,0.6541338582677165,0.009684648150916053
6,500,50,2,sqrt,,gini,balanced_subsample,True,0.8409311704395168,0.007958060937844607,0.5829712852294525,0.019547048197989227,0.9728593961243803,0.0008020843667845834,0.661745406824147,0.009242423549427262
29,150,2,1,log2,4.0,entropy,balanced_subsample,True,0.8122772257754043,0.016318247441862707,0.5780748563007421,0.04825563503485377,0.9556613339342046,0.004598989485945875,0.6371391076115486,0.01697434399423099
19,700,50,1,log2,30.0,gini,balanced,True,0.8757094437593015,0.0014647682230262437,0.5749567576372961,0.005656962493615884,0.9851584797957038,0.0006959844467919982,0.6641076115485565,0.0049556975297898355
28,200,100,1,log2,4.0,entropy,balanced,True,0.7658808173663427,0.0205463476107261,0.5656213685254105,0.03930790546955689,0.9440663962745981,0.003987571286421428,0.6527559055118111,0.018530908657646585
18,150,100,5,log2,40.0,entropy,balanced,False,0.6516841428434983,0.01223797953761871,0.559515332955375,0.023381603179988476,0.9315213309298483,0.004989782302153472,0.7219816272965879,0.011748155809624718
15,200,10,2,log2,40.0,gini,balanced,True,0.8253107858128732,0.008909663908091529,0.557734908185619,0.022484478487588146,0.9656789845275651,0.0008435469376897086,0.6159448818897639,0.015284066521302524
35,150,50,2,,,entropy,,False,0.7265221878224974,0.0,0.5561683599419449,0.0,0.9702981823644283,0.0002786125430522638,0.5889107611548556,0.00423215629831943
11,200,5,3,log2,40.0,entropy,balanced,True,0.7759792643542537,0.008789465249218503,0.5536727455407965,0.01661037709587916,0.9460962145110411,0.002612300342654932,0.6378608923884515,0.02006887377030106
37,700,50,1,log2,10.0,entropy,balanced,True,0.8280699637852897,0.005183142393982338,0.5462637558354716,0.02338024271133403,0.96565645185519,0.0012176564789883636,0.6452099737532808,0.013884737704668335
20,200,100,5,log2,4.0,entropy,balanced,True,0.6778909298361508,0.034822396479671176,0.5458081665974823,0.05827594623421415,0.9030644434429924,0.0063380593089139795,0.662992125984252,0.03735803516307542
10,100,5,3,log2,30.0,gini,balanced_subsample,False,0.7180533055353724,0.012657980507620658,0.5388897058973441,0.015290105930414433,0.9563917680636923,0.0026428665146443404,0.6648950131233595,0.02099081262271096
7,200,100,4,sqrt,30.0,entropy,balanced_subsample,True,0.7295753457417428,0.00512003625547464,0.5380049056939303,0.022677299988573627,0.9474894847528917,0.0014389286874151254,0.6492782152230971,0.017950722053294173
27,100,100,2,sqrt,4.0,entropy,balanced_subsample,False,0.6711478301179186,0.029556956217813977,0.5308132947005024,0.02043427858490865,0.9236630614390865,0.004425109212089222,0.6797244094488188,0.022173623845693328
24,150,5,10,,20.0,entropy,balanced,False,0.6022337605834569,0.0,0.5111620795107034,0.0,0.9060387561964849,0.0,0.5905511811023623,0.0
23,300,2,1,sqrt,4.0,gini,balanced,False,0.7266335517683629,0.004790789797192975,0.5065782645820067,0.012536177321404796,0.9525443142556707,0.002737102731601152,0.628280839895013,0.02173491431702816
4,100,2,1,log2,40.0,entropy,balanced,False,0.9478063998293236,0.00031595011093985546,0.5059466848940534,0.0349089959925012,0.9963121526213008,9.836113004140926e-05,0.5684383202099739,0.014947961666870416
2,700,5,10,log2,4.0,gini,balanced,False,0.5915017921777659,0.011915981991490706,0.5003012709166359,0.009881546435240899,0.9024879825747334,0.001437928607393812,0.6553149606299213,0.01200912891625545
