task,feature_set_name,selection_metric,mean_valid_macro_f1,std_valid_macro_f1,mean_valid_roc_auc,std_valid_roc_auc,mean_train_macro_f1,mean_train_roc_auc,num_surviving_features,best_params_json
HIA_Hou,fg_top_level,macro_f1,0.8562251082251082,0.023370889147593606,0.9622857142857143,0.0023211538298959973,0.911836732940017,0.9886363636363636,534,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_n40_llm4sdmatch/HIA_Hou/fg_top_level/best_params.json
Carcinogens_Lagunin,fg_top_level,macro_f1,0.8541666666666667,0.0,0.7286956521739131,0.008519964322724121,0.8467889895286828,0.94036654859079,534,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_n40_llm4sdmatch/Carcinogens_Lagunin/fg_top_level/best_params.json
Bioavailability_Ma,fg_top_level,macro_f1,0.7195519932945678,0.012324584839436348,0.7625942684766214,0.008774081189893777,0.7651165089862981,0.8928946779964221,534,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_n40_llm4sdmatch/Bioavailability_Ma/fg_top_level/best_params.json
DILI,fg_top_level,macro_f1,0.7029414190783527,0.022046756465770014,0.7815686274509803,0.01206161294057233,0.9552386663393136,0.9934513403263404,534,/data1/tianang/Projects/Intern-S1/train/tree/results/fg_top_level_n40_llm4sdmatch/DILI/fg_top_level/best_params.json
