candidate_index,max_rules,max_trees,min_impurity_decrease,max_features,max_depth,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
3,24,4.0,0.0001,log2,,0.9107856032685013,0.0077924670439725495,0.859982957192592,0.01605669560121025,0.9632954756068134,0.004975309496028841,0.9036871770255536,0.019186218825912656
11,16,6.0,0.0005,sqrt,6.0,0.907098741809671,0.01327531597970044,0.8573839956726921,0.02884958051523646,0.9530530536687667,0.005673653870108747,0.9147434101360641,0.014664487276529735
19,32,1.0,0.0005,,4.0,0.8985683706823272,0.010692728891043586,0.857239671286183,0.013267371312793168,0.9245734088907289,0.006670426726775906,0.8762482596912088,0.015909020570772852
27,32,,0.001,log2,5.0,0.9148841963529332,0.0069596698587748775,0.856416174897699,0.015495027587701002,0.9705587586154021,0.0053315126363572525,0.919388661720318,0.011209090258245806
26,32,3.0,0.0001,sqrt,6.0,0.9293782339178268,0.013140435812082334,0.8551684670437544,0.023519221832186955,0.9746842219123337,0.0037442177286974875,0.9100396142480129,0.011878052065655838
6,16,4.0,0.0001,,,0.93390142038016,0.005070487774024205,0.8539740915665239,0.019994477375869697,0.9540287471466516,0.006744800502145459,0.8782043568956525,0.03545433760399769
14,4,4.0,0.001,,6.0,0.8883243381919239,0.00706607223871046,0.8529770445421423,0.014210484762519602,0.9092727673447832,0.0060234858175244755,0.8790872465588899,0.01028238441428214
24,12,3.0,0.005,,10.0,0.9220616489439764,0.006617938714116459,0.8527507637474212,0.02444867855555524,0.9452994698846149,0.007450948250107148,0.887522833404447,0.02901153170411763
29,6,,0.01,,4.0,0.8947401412131173,0.00971520319815342,0.8503380510167624,0.011769844715641976,0.927906979218253,0.007144242160315068,0.8885606579591965,0.020714853743248066
10,12,8.0,0.0,sqrt,8.0,0.8960677358554612,0.006481169773000041,0.8495061276174848,0.019455500315533697,0.9437134286324461,0.005702409783698253,0.9102311627870225,0.017871452541336943
9,48,3.0,0.005,,2.0,0.8929417380943281,0.006375767014488298,0.8481698044091427,0.01031905533890872,0.9442972238465488,0.0032679409243591777,0.8946422924666951,0.0036091541645560717
