candidate_index,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,criterion,class_weight,bootstrap,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
3,400,20,1,log2,,gini,balanced,False,0.9637577837087733,0.006073934508045536,0.7588509691125971,0.0749161111627505,0.9969876565502831,0.0006333960323925872,0.8336585365853658,0.07113192190547477
15,200,10,2,log2,40.0,gini,balanced,True,0.9491950176426934,0.009026780507784543,0.7468958604164279,0.04154586868492103,0.9920757503450233,0.0018274141227123115,0.8219308943089431,0.05578060867171873
16,700,2,10,sqrt,4.0,entropy,balanced,False,0.8518850322480546,0.011762945700428129,0.7421455093082179,0.05299261733710704,0.9560266216094206,0.007200376324853677,0.8152032520325203,0.06433437668359404
23,300,2,1,sqrt,4.0,gini,balanced,False,0.8953562064234554,0.010180925045580694,0.7409320208391416,0.053064669941201514,0.9827301337529504,0.00321862629629843,0.8145528455284552,0.06545837024535114
25,200,2,10,,10.0,gini,balanced_subsample,True,0.8733601468220492,0.011879739008381981,0.7403889726822445,0.0518816180757762,0.9673859488462678,0.007196790125334082,0.8154878048780487,0.06650425760800632
37,700,50,1,log2,10.0,entropy,balanced,True,0.8463144925019004,0.016231767524115558,0.7399666356875839,0.041131763074359506,0.9375752924636597,0.00807945043039146,0.7920731707317074,0.04210796448274243
14,400,20,2,,30.0,gini,balanced,True,0.9630848422638184,0.010696532407828089,0.7395109664121994,0.06767643782440735,0.9938714836645988,0.0018788797799742854,0.7921138211382114,0.08149827646050019
6,500,50,2,sqrt,,gini,balanced_subsample,True,0.8077151691740747,0.013048506841480373,0.7378367361463523,0.06408622433311831,0.9270491803278688,0.008548874481319215,0.7921138211382113,0.04904828254643419
19,700,50,1,log2,30.0,gini,balanced,True,0.8335934946920599,0.012453273285615038,0.7369205421449674,0.051104875573319684,0.9308876449420233,0.008988735346294834,0.7901422764227644,0.040019287768308855
11,200,5,3,log2,40.0,entropy,balanced,True,0.9515636954096129,0.011651429426464223,0.7316696990365001,0.054882301918701075,0.9899856186557635,0.002325647305521237,0.818760162601626,0.06672425878412953
13,500,5,1,sqrt,40.0,gini,balanced,False,0.9966565525471769,0.0027300167187559754,0.7296049443174258,0.059050676586970934,1.0,0.0,0.8387601626016261,0.06970494599618847
10,100,5,3,log2,30.0,gini,balanced_subsample,False,0.9768780484209658,0.005246063762952571,0.7295598866318593,0.0723759246495394,0.9985931433878061,0.0006170680255766979,0.8271138211382114,0.0642376240056722
2,700,5,10,log2,4.0,gini,balanced,False,0.8160541132088586,0.005189758157698354,0.7167783296763977,0.04925845024540131,0.9355448143323315,0.01015980269548934,0.8006300813008129,0.05134004722892168
29,150,2,1,log2,4.0,entropy,balanced_subsample,True,0.87907451645306,0.01084708524755107,0.711731428287321,0.03645941115185383,0.9554104164785698,0.008019769993110602,0.7916056910569106,0.05518012315266105
22,700,100,2,sqrt,20.0,entropy,balanced,True,0.754561449400317,0.02128602207523782,0.7088864876437032,0.06133472709315709,0.8624398627645716,0.009765908188637571,0.7679674796747967,0.05017083644573691
4,100,2,1,log2,40.0,entropy,balanced,False,1.0,0.0,0.7055155336681148,0.06012284721897754,1.0,0.0,0.8355386178861789,0.06779318822141844
7,200,100,4,sqrt,30.0,entropy,balanced_subsample,True,0.7427895908103028,0.023299315709563104,0.7052075037897823,0.05808363313676253,0.8600759696121552,0.010359147364299057,0.7567479674796748,0.04586739581168565
27,100,100,2,sqrt,4.0,entropy,balanced_subsample,False,0.7677616818455897,0.0152193616988251,0.7032966590349922,0.07624386904017949,0.8961341269943635,0.011315702801032706,0.7841869918699187,0.05807012656646075
33,100,20,4,,8.0,gini,,True,0.8851773087490991,0.008702228607248523,0.6975265223616643,0.04950226244185243,0.9744608608169635,0.006344750196507351,0.8014634146341464,0.07419769941661061
26,100,5,4,sqrt,30.0,gini,,False,0.9714431200495429,0.007488289378701233,0.6973057137002875,0.047403832426801594,0.998712128052005,0.0005043822290153774,0.8348577235772359,0.05727684109548513
34,400,50,1,,40.0,gini,,True,0.848193525857118,0.015866171641815564,0.6962262438455242,0.0699684961219009,0.9515854948343243,0.008333828301687055,0.7903048780487805,0.07485117540768103
28,200,100,1,log2,4.0,entropy,balanced,True,0.7504106881077238,0.018114081190762955,0.683501412792552,0.06039184864146142,0.8702499645303169,0.013888926501428927,0.7621341463414634,0.051533654015597924
12,700,2,3,,8.0,gini,balanced_subsample,False,0.9424137452618002,0.010878091040514242,0.6783672137790108,0.08936068055301569,0.9951698352916898,0.0019768463593978916,0.7064735772357724,0.11291168861081423
18,150,100,5,log2,40.0,entropy,balanced,False,0.7706210138100111,0.024947247248440864,0.675775315028249,0.06104400914773398,0.9058141259625183,0.009831283238612442,0.7736788617886179,0.05794380010994426
20,200,100,5,log2,4.0,entropy,balanced,True,0.7334649358676598,0.022281452121220995,0.6620310333289916,0.054538645896487804,0.8564129187034863,0.011153235805821789,0.7518089430894309,0.05285562755282455
24,150,5,10,,20.0,entropy,balanced,False,0.8285832072210774,0.017350851540685785,0.6424430889462783,0.08344230658219962,0.9411595039403593,0.00907458942421528,0.7180691056910569,0.09033504859334765
5,700,20,1,,20.0,gini,balanced,False,0.9026077208285102,0.03911865364612001,0.633340884288207,0.10887211174404557,0.9810066296062219,0.01016283416824346,0.655010162601626,0.11653411282274713
35,150,50,2,,,entropy,,False,0.7681829234895412,0.0672821530086832,0.611270707519675,0.08553459986618339,0.8987066463737087,0.03823555906169629,0.710060975609756,0.047688044676450325
17,400,50,5,sqrt,10.0,entropy,,False,0.8357114047704597,0.014244425028317468,0.58777873911957,0.09240077142212215,0.9574131637667513,0.006987374496400603,0.8168495934959349,0.06540839886698437
8,150,10,3,log2,,gini,,False,0.9136539929179387,0.019692819383962577,0.5727772465866621,0.07572216693063262,0.9949233209941829,0.0018273126718675347,0.8238821138211383,0.06605340828739363
40,400,10,10,sqrt,10.0,gini,,True,0.7273430962564476,0.037226067691725914,0.516898972787845,0.06362850332380682,0.9439437128374457,0.008086194037062082,0.8078861788617886,0.05653277623481955
36,200,20,2,log2,10.0,entropy,,True,0.7417216876142668,0.02202691343826114,0.5123400091780225,0.049453093391461506,0.9690717261482504,0.003862757546047722,0.8029471544715447,0.05564103741498985
31,500,50,3,sqrt,8.0,entropy,,True,0.6206675009111535,0.05664761121011561,0.4946585256852454,0.04980106745589649,0.9246249887141917,0.007955364291565802,0.7904268292682927,0.05404663786073262
30,150,5,5,log2,8.0,entropy,,False,0.7904270849896067,0.042624815084136874,0.48963077018788104,0.020083756469818727,0.9817711625027409,0.005730868817196008,0.8204065040650408,0.0631070361929107
38,200,20,3,log2,8.0,gini,,True,0.6141178263251627,0.055233848184341086,0.4557926299476202,0.027217117524709653,0.953622099547278,0.005406270841602,0.7989837398373983,0.05274454861204821
39,400,100,1,sqrt,10.0,entropy,,True,0.45719602067046444,0.02602420287053292,0.43358250516701524,0.02401887594884709,0.864272033122235,0.009726645184497226,0.770609756097561,0.05303337470598492
9,100,100,4,log2,40.0,entropy,,False,0.4473590980605529,0.02657089244368329,0.43358250516701524,0.02401887594884709,0.8993786356425172,0.010050560707348078,0.7665040650406504,0.05260724891724541
32,300,100,10,sqrt,8.0,entropy,,False,0.471611618965477,0.04719390114432125,0.4323797560261218,0.02467625962981746,0.8939324270291884,0.012811202190383182,0.7863821138211382,0.05528246050559961
21,200,10,10,log2,,gini,,False,0.5087553671467281,0.044880171413009214,0.42095518619819067,0.0021129619073029615,0.9492328874901652,0.010211474710566212,0.8005894308943089,0.05669873467123221
1,200,2,10,log2,10.0,gini,,True,0.4209452244413684,0.0005295844938585991,0.42095518619819067,0.0021129619073029615,0.9161712734261134,0.014819999861093043,0.7793292682926829,0.05216738112442413
