candidate_index,max_rules,max_trees,min_impurity_decrease,max_features,max_depth,mean_train_macro_f1,std_train_macro_f1,mean_valid_macro_f1,std_valid_macro_f1,mean_train_roc_auc,std_train_roc_auc,mean_valid_roc_auc,std_valid_roc_auc
4,32,3.0,0.0005,sqrt,,0.8158265279406145,0.008397516387210181,0.5744129098173246,0.07757426580935509,0.8911980658617367,0.01944055034399545,0.6833892052964219,0.07574954185467861
11,16,6.0,0.0005,sqrt,6.0,0.6696562073838741,0.029794045579971326,0.53341315447901,0.10328273315800479,0.7717384632222881,0.03932575901063316,0.6025163610730622,0.07629698543854518
30,24,3.0,0.0005,,10.0,0.8167733928377114,0.04011839703445638,0.5322374498756408,0.03233714668341479,0.8922176454921358,0.019295798276857998,0.6184761973421768,0.059065101427944626
31,32,2.0,0.005,,8.0,0.7734043331871139,0.03948972529190704,0.5300827940562272,0.05056947148611469,0.897325565305206,0.020980227493927826,0.6371240357580564,0.046515631571328514
36,48,3.0,0.005,,10.0,0.9094186573768329,0.04315415316864031,0.5275712359831349,0.03472049099974584,0.9780223331436668,0.012513311655884684,0.583692235599452,0.11067586018099945
27,32,,0.001,log2,5.0,0.6861536115606086,0.02697860601567413,0.5249295098546627,0.036619265315332876,0.8984228359501308,0.012662437877187621,0.6299000312402374,0.08122467690618045
9,48,3.0,0.005,,2.0,0.6408320788156885,0.03874795727495704,0.5237552206264072,0.051325863440253895,0.7731045009142449,0.027339246025011733,0.6467982161023398,0.05852269301859437
10,12,8.0,0.0,sqrt,8.0,0.6414893053601259,0.03223008946597762,0.5234971158882527,0.05152902954051264,0.7223245548569858,0.03233462296529608,0.5904458742860805,0.06699096566637174
6,16,4.0,0.0001,,,0.7757712723589999,0.0166646422177495,0.5230374994568644,0.037657762806576886,0.8226213006016925,0.021584937661450282,0.6296725782808257,0.06061045440628949
17,32,,0.0001,,2.0,0.7743738156725682,0.020974212912319608,0.5215379048389306,0.05445599577837651,0.9282161559754485,0.014719405129253307,0.6024234814441001,0.08071120725947965
26,32,3.0,0.0001,sqrt,6.0,0.6858570258435848,0.04877954715525755,0.5165733445026167,0.028065487391921398,0.8654472906544486,0.0414552698201145,0.6474347559656838,0.1008515289988095
